NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,NU_NOTA_REDACAO,IDX
400,600,600,600,400,191178
400,600,600,600,600,191179
400,600,600,400,1000,191180
400,400,600,600,600,191181
400,400,600,600,600,191182
400,400,400,600,600,191183
400,600,600,400,600,191184
400,600,600,400,800,191185
400,600,600,600,400,191186
400,400,400,400,600,191187
400,400,600,400,400,191188
400,400,400,400,200,191189
400,400,400,600,400,191190
400,400,400,400,400,191191
600,600,600,600,600,191192
400,600,400,400,0,191193
600,600,600,600,600,191194
400,400,400,600,600,191195
400,400,400,600,400,191196
400,600,400,400,600,191197
400,400,400,400,400,191198
400,600,600,400,600,191199
400,400,400,400,200,191200
600,600,600,600,600,191201
400,400,400,400,0,191202
400,400,400,400,400,191203
400,400,400,400,400,191204
600,600,400,600,400,191205
400,600,400,600,400,191206
600,600,600,600,400,191207
400,600,400,400,400,191208
600,600,600,600,600,191209
400,400,400,600,400,191210
400,600,600,600,400,191211
400,400,400,400,400,191212
400,400,400,400,400,191213
400,600,400,400,600,191214
400,400,400,400,400,191215
400,400,400,400,400,191216
600,600,600,600,800,191217
400,400,600,600,600,191218
400,400,400,600,400,191219
400,600,400,400,600,191220
400,400,400,400,600,191221
400,600,600,400,600,191222
400,600,400,400,400,191223
400,400,400,400,600,191224
400,600,400,600,600,191225
400,600,400,600,400,191226
400,400,400,400,600,191227
400,400,400,400,400,191228
400,600,400,600,400,191229
400,600,400,400,200,191230
400,400,400,400,200,191231
400,400,400,400,400,191232
600,400,400,600,600,191233
400,400,400,400,200,191234
400,600,400,600,600,191235
400,400,400,400,400,191236
400,600,600,400,400,191237
600,600,600,600,600,191238
400,400,400,600,600,191239
400,400,600,600,600,191240
600,600,600,600,600,191241
400,600,400,600,400,191242
400,400,600,400,600,191243
400,600,600,400,600,191244
600,400,400,400,400,191245
400,400,600,400,400,191246
400,600,400,400,600,191247
400,400,400,400,0,191248
600,600,600,600,600,191249
400,600,400,400,600,191250
400,400,400,400,400,191251
400,600,400,600,600,191252
400,600,400,600,600,191253
400,400,600,400,400,191254
400,400,400,600,0,191255
400,400,400,400,0,191256
400,400,400,400,400,191257
600,600,600,800,800,191258
600,600,600,600,600,191259
600,600,600,600,800,191260
400,600,400,400,600,191261
400,600,400,400,600,191262
400,400,400,400,600,191263
400,600,600,600,600,191264
400,600,600,600,400,191265
400,400,400,400,400,191266
400,600,400,600,400,191267
400,600,400,400,800,191268
400,400,400,400,400,191269
400,600,400,400,400,191270
400,600,400,400,400,191271
600,600,600,800,400,191272
400,400,400,400,600,191273
400,600,600,400,600,191274
400,400,400,400,400,191275
400,600,600,600,400,191276
600,600,600,600,800,191277
400,400,400,400,600,191278
400,400,400,400,400,191279
400,600,600,400,400,191280
400,400,400,400,400,191281
600,600,600,600,600,191282
600,400,400,600,600,191283
400,400,400,600,600,191284
400,400,200,400,800,191285
400,600,600,600,600,191286
400,400,400,400,200,191287
400,600,600,400,400,191288
400,600,400,600,600,191289
400,600,400,400,400,191290
400,400,400,400,600,191291
400,600,400,400,400,191292
400,600,400,400,400,191293
400,400,400,400,600,191294
400,400,400,400,200,191295
600,600,600,600,600,191296
400,600,600,600,600,191297
400,600,400,400,400,191298
600,400,400,400,400,191299
400,400,400,400,400,191300
400,400,400,400,400,191301
400,400,600,400,600,191302
400,400,400,400,400,191303
400,600,600,400,400,191304
400,400,400,400,400,191305
400,600,600,600,600,191306
400,600,600,600,600,191307
400,400,400,400,600,191308
400,400,400,400,400,191309
400,400,600,400,400,191310
400,600,400,600,400,191311
600,600,600,600,600,191312
400,400,400,400,400,191313
600,600,600,600,600,191314
400,400,400,400,600,191315
400,400,400,400,600,191316
400,400,400,400,400,191317
800,600,600,1000,600,191318
400,600,600,400,400,191319
600,600,600,600,600,191320
400,600,400,400,600,191321
600,600,600,600,600,191322
400,600,600,600,600,191323
600,400,400,600,400,191324
400,600,600,400,400,191325
600,600,600,600,600,191326
600,600,600,600,400,191327
400,400,600,400,600,191328
400,400,600,600,400,191329
400,400,400,400,400,191330
400,400,400,600,400,191331
400,600,600,600,600,191332
400,400,600,400,400,191333
400,600,400,400,600,191334
600,600,600,600,600,191335
400,400,600,600,400,191336
400,600,400,600,400,191337
400,600,600,600,400,191338
600,800,600,600,400,191339
600,600,600,400,800,191340
400,400,400,600,400,191341
400,600,600,400,400,191342
400,400,600,600,600,191343
400,400,600,600,600,191344
600,400,600,600,400,191345
400,400,400,400,200,191346
400,400,400,400,600,191347
400,400,400,600,400,191348
600,600,600,800,600,191349
400,400,400,400,400,191350
400,600,400,400,400,191351
400,400,400,400,400,191352
600,600,600,600,400,191353
400,400,400,400,200,191354
400,600,400,600,600,191355
400,400,400,400,600,191356
400,400,400,400,400,191357
400,400,400,600,200,191358
400,600,400,400,400,191359
400,400,400,400,200,191360
400,600,600,600,600,191361
400,400,400,400,400,191362
400,400,400,400,600,191363
400,400,400,400,400,191364
400,600,400,400,0,191365
400,400,600,400,400,191366
600,600,400,400,600,191367
400,600,400,400,400,191368
400,400,400,400,400,191369
400,400,400,400,400,191370
600,600,600,600,800,191371
400,600,600,400,400,191372
600,600,400,600,600,191373
400,400,400,400,400,191374
400,600,600,600,400,191375
400,600,400,400,400,191376
400,600,400,400,400,191377
600,600,600,800,800,191378
400,600,400,400,600,191379
400,600,600,600,600,191380
400,400,400,400,400,191381
600,600,600,400,400,191382
400,400,400,400,0,191383
400,400,400,400,600,191384
400,400,400,400,400,191385
400,600,400,400,400,191386
400,600,400,400,600,191387
400,600,600,600,600,191388
400,400,400,400,400,191389
400,400,400,400,600,191390
400,600,400,400,600,191391
400,600,400,400,400,191392
400,600,400,400,400,191393
400,400,400,400,200,191394
400,400,400,400,400,191395
400,600,600,600,400,191396
400,400,400,400,400,191397
400,400,400,400,600,191398
400,400,400,400,400,191399
400,400,400,400,400,191400
600,600,600,600,600,191401
400,400,400,600,200,191402
600,400,600,600,400,191403
400,600,400,600,400,191404
400,600,400,400,400,191405
400,600,600,600,400,191406
400,400,400,600,400,191407
400,400,400,400,200,191408
600,600,600,400,600,191409
400,600,600,600,400,191410
400,400,400,400,400,191411
600,600,600,600,800,191412
400,400,400,600,600,191413
400,600,600,600,600,191414
400,600,400,600,800,191415
600,600,600,600,600,191416
400,400,400,400,400,191417
600,600,600,600,600,191418
400,600,400,600,400,191419
400,600,400,600,400,191420
400,400,400,400,400,191421
400,600,600,400,600,191422
400,400,400,400,400,191423
400,400,400,400,400,191424
600,600,600,600,600,191425
400,600,400,400,0,191426
400,400,400,400,200,191427
400,600,600,600,600,191428
600,600,600,600,800,191429
400,400,400,400,400,191430
400,400,400,400,600,191431
400,400,400,400,600,191432
400,600,600,600,600,191433
400,400,400,400,400,191434
600,600,600,600,400,191435
400,600,400,400,600,191436
400,600,600,600,600,191437
600,400,400,600,400,191438
400,400,400,400,400,191439
400,600,400,600,400,191440
600,600,600,600,600,191441
400,600,400,600,400,191442
400,600,600,600,400,191443
600,600,600,600,600,191444
400,400,400,400,200,191445
400,600,400,400,400,191446
400,400,400,400,600,191447
400,600,600,600,600,191448
400,600,400,400,400,191449
400,400,600,400,600,191450
400,400,400,400,600,191451
400,400,600,600,600,191452
400,400,400,400,400,191453
400,600,600,600,600,191454
400,600,600,600,400,191455
400,600,400,600,400,191456
400,600,400,400,400,191457
400,600,400,400,400,191458
600,600,600,400,800,191459
400,400,400,400,600,191460
400,600,600,600,400,191461
400,400,400,400,400,191462
400,600,600,800,600,191463
600,600,600,600,600,191464
400,400,400,400,600,191465
400,600,600,400,600,191466
600,600,600,800,800,191467
400,600,400,400,400,191468
400,600,600,600,400,191469
400,600,600,400,800,191470
400,600,600,400,1000,191471
400,400,400,400,400,191472
400,400,400,400,400,191473
600,600,600,400,600,191474
400,600,400,400,400,191475
400,600,600,600,400,191476
400,400,400,400,400,191477
400,400,400,400,600,191478
600,600,600,400,600,191479
400,400,600,600,600,191480
400,400,400,400,600,191481
400,400,400,400,200,191482
400,400,400,400,600,191483
400,400,400,600,200,191484
400,600,600,600,800,191485
400,400,400,600,400,191486
600,400,600,600,400,191487
400,600,400,400,600,191488
400,400,400,400,600,191489
400,400,400,600,400,191490
400,400,600,400,600,191491
400,600,600,400,0,191492
400,600,600,400,400,191493
400,400,600,400,600,191494
400,600,400,400,400,191495
400,600,600,400,400,191496
600,600,600,600,600,191497
400,400,400,400,400,191498
400,400,600,600,600,191499
400,400,400,400,600,191500
600,600,600,600,400,191501
400,400,400,600,400,191502
600,400,400,400,600,191503
400,400,400,400,400,191504
600,600,600,600,600,191505
400,400,400,600,400,191506
400,600,400,400,400,191507
400,600,400,600,800,191508
600,400,600,600,400,191509
400,600,600,600,400,191510
400,400,400,400,400,191511
600,600,600,600,800,191512
400,600,400,600,600,191513
600,600,600,600,600,191514
400,400,400,400,600,191515
600,800,600,800,600,191516
400,400,400,400,400,191517
400,400,400,600,400,191518
600,600,400,600,800,191519
400,400,400,400,200,191520
600,600,600,600,600,191521
600,600,600,600,800,191522
600,800,600,600,800,191523
600,600,600,600,800,191524
400,400,400,600,400,191525
400,600,600,400,600,191526
600,400,400,400,400,191527
400,400,400,400,400,191528
400,600,600,400,600,191529
400,600,400,400,600,191530
400,400,400,400,400,191531
600,400,600,600,600,191532
400,400,400,400,600,191533
400,400,400,400,400,191534
400,400,400,400,0,191535
600,600,400,400,400,191536
600,600,600,600,600,191537
600,600,600,400,600,191538
400,400,400,600,600,191539
400,400,400,400,600,191540
400,400,400,400,400,191541
600,600,600,600,600,191542
400,400,400,400,400,191543
400,600,600,600,400,191544
400,600,400,600,600,191545
400,600,400,400,200,191546
600,600,400,600,600,191547
400,400,400,400,400,191548
400,400,400,400,400,191549
400,400,400,400,400,191550
400,400,400,400,600,191551
400,600,600,400,400,191552
400,400,400,400,400,191553
400,600,400,400,400,191554
400,400,400,400,400,191555
400,400,400,400,400,191556
600,600,600,600,600,191557
600,600,600,800,600,191558
600,600,600,600,400,191559
400,400,400,400,400,191560
400,400,600,400,400,191561
400,600,400,400,400,191562
400,400,400,400,400,191563
600,600,600,600,800,191564
400,400,400,600,600,191565
400,400,400,400,400,191566
400,600,600,600,400,191567
600,600,600,600,600,191568
600,400,400,600,600,191569
400,400,400,400,400,191570
400,600,400,400,600,191571
400,400,400,400,400,191572
400,400,400,400,400,191573
400,600,400,400,200,191574
400,600,600,600,800,191575
400,400,400,400,400,191576
400,600,400,600,400,191577
600,400,400,400,400,191578
400,600,400,600,600,191579
400,600,400,600,600,191580
400,400,400,400,200,191581
400,400,400,400,600,191582
400,600,400,400,400,191583
400,600,400,400,600,191584
400,600,600,400,400,191585
400,400,400,600,600,191586
400,600,400,400,400,191587
400,400,400,600,400,191588
600,600,400,600,600,191589
400,400,600,600,600,191590
400,600,600,400,400,191591
400,600,400,400,400,191592
600,600,600,600,800,191593
600,600,600,400,600,191594
400,600,600,400,400,191595
600,600,600,400,400,191596
400,600,600,400,600,191597
400,400,400,400,400,191598
400,600,400,400,400,191599
400,400,600,600,400,191600
400,600,400,600,400,191601
400,400,400,400,400,191602
400,400,400,400,400,191603
400,400,400,400,600,191604
400,600,600,400,600,191605
400,400,400,400,600,191606
400,400,400,400,200,191607
400,400,400,400,400,191608
400,600,600,400,600,191609
400,400,400,400,400,191610
400,400,400,400,400,191611
400,400,400,600,400,191612
400,400,400,400,400,191613
400,600,400,600,600,191614
400,400,400,400,200,191615
400,400,400,600,0,191616
400,600,600,400,800,191617
400,400,400,400,400,191618
400,600,600,600,600,191619
600,600,400,600,600,191620
400,600,600,400,600,191621
600,600,600,800,800,191622
400,600,400,400,400,191623
400,400,400,400,400,191624
600,400,400,600,600,191625
600,600,600,600,600,191626
600,600,600,800,400,191627
400,600,600,400,800,191628
400,400,400,400,400,191629
400,400,400,400,400,191630
600,600,600,400,600,191631
400,400,400,600,600,191632
600,600,600,600,800,191633
400,400,400,400,400,191634
400,600,600,400,400,191635
400,400,400,600,600,191636
400,400,400,400,600,191637
600,600,600,600,600,191638
400,400,400,600,400,191639
400,600,600,400,600,191640
600,600,400,600,600,191641
600,600,600,600,600,191642
400,600,600,400,600,191643
600,600,600,600,600,191644
400,600,400,400,400,191645
400,400,400,400,400,191646
400,400,400,600,400,191647
400,400,400,400,0,191648
400,600,600,600,600,191649
400,600,600,400,400,191650
400,400,400,400,200,191651
400,400,400,400,400,191652
400,400,400,600,600,191653
400,600,400,400,400,191654
400,600,600,400,600,191655
400,600,400,600,400,191656
400,400,400,600,400,191657
600,600,600,600,400,191658
600,600,400,600,600,191659
400,400,400,400,400,191660
600,600,600,600,400,191661
400,400,400,600,400,191662
400,600,600,600,400,191663
400,400,400,400,600,191664
400,600,400,400,600,191665
600,600,400,600,400,191666
400,400,400,600,600,191667
400,600,600,400,400,191668
400,400,400,400,400,191669
600,600,600,800,600,191670
600,600,600,600,800,191671
600,600,600,600,800,191672
400,600,600,600,600,191673
600,400,400,400,400,191674
400,400,400,400,400,191675
400,400,600,600,800,191676
400,400,400,400,400,191677
400,400,400,600,200,191678
400,400,600,600,800,191679
400,600,400,600,200,191680
400,600,600,600,600,191681
600,600,600,800,600,191682
400,400,400,400,400,191683
400,400,400,600,400,191684
400,600,400,400,200,191685
400,600,400,400,400,191686
400,400,400,400,400,191687
400,400,600,600,600,191688
400,600,400,400,600,191689
400,400,400,400,400,191690
600,400,400,400,600,191691
400,400,400,400,200,191692
400,600,600,600,600,191693
600,600,600,600,600,191694
400,600,600,600,800,191695
600,600,600,800,600,191696
400,600,600,400,800,191697
400,600,400,400,600,191698
400,400,400,400,600,191699
400,400,400,400,200,191700
400,600,400,600,400,191701
400,400,600,400,600,191702
400,400,400,600,400,191703
400,600,600,600,600,191704
400,600,400,400,600,191705
600,600,600,600,400,191706
400,400,400,600,600,191707
600,400,400,600,600,191708
400,600,600,400,800,191709
400,400,600,600,400,191710
400,400,600,600,400,191711
400,400,400,400,600,191712
400,400,400,400,400,191713
400,600,400,400,400,191714
600,600,600,800,600,191715
400,400,600,600,800,191716
400,600,600,400,400,191717
400,600,600,600,600,191718
600,600,600,600,600,191719
400,400,400,400,200,191720
800,800,600,800,600,191721
400,400,400,400,600,191722
400,600,600,400,600,191723
400,400,400,400,200,191724
400,600,600,600,600,191725
400,600,400,400,400,191726
400,600,600,600,600,191727
400,400,400,400,400,191728
400,600,400,400,600,191729
400,400,400,600,400,191730
400,400,400,400,400,191731
600,600,600,400,400,191732
400,400,600,400,600,191733
400,600,600,600,600,191734
400,400,400,400,600,191735
600,800,600,600,800,191736
400,400,400,400,200,191737
400,400,400,400,600,191738
600,600,600,600,600,191739
400,400,400,400,200,191740
600,600,600,600,600,191741
400,600,400,600,600,191742
400,600,400,400,400,191743
400,400,400,400,400,191744
400,600,400,400,200,191745
400,400,400,400,400,191746
400,400,400,400,600,191747
400,600,600,600,600,191748
400,400,400,400,0,191749
400,400,400,400,600,191750
400,600,400,600,400,191751
400,600,600,400,600,191752
600,600,600,800,600,191753
400,400,400,400,200,191754
400,600,600,400,600,191755
400,400,400,400,600,191756
400,400,400,400,200,191757
400,600,600,600,1000,191758
400,400,400,400,600,191759
400,400,400,400,400,191760
400,600,400,400,600,191761
600,600,600,600,600,191762
400,400,400,400,200,191763
600,600,600,600,600,191764
600,600,600,600,600,191765
600,600,400,400,600,191766
400,400,400,400,400,191767
400,600,400,600,800,191768
400,600,400,400,400,191769
400,600,600,400,400,191770
400,400,400,400,400,191771
400,600,600,400,600,191772
400,400,400,400,0,191773
400,400,400,400,400,191774
400,400,400,400,400,191775
