UF_RESIDENCIA,IDADE,TP_SEXO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,IDX
6,30,0,1,2012,0,0,3,186665
19,21,0,1,2009,0,0,1,186666
16,26,1,1,2004,0,0,1,186667
6,25,1,1,2005,0,0,2,186668
9,21,0,1,2010,0,0,1,186669
9,19,1,3,0,0,0,3,186670
13,25,0,1,2005,0,2,3,186671
15,25,0,1,2010,0,0,1,186672
24,18,0,2,0,1,0,5,186673
21,26,1,1,2008,0,0,3,186674
26,18,0,1,2011,0,0,2,186675
13,17,1,2,0,1,0,1,186676
25,17,0,2,0,2,0,1,186677
25,17,0,2,0,1,0,1,186678
8,26,0,1,2005,0,1,1,186679
18,31,0,1,2004,0,0,2,186680
15,22,0,1,2008,0,0,1,186681
17,16,0,3,0,0,1,3,186682
8,30,0,1,2004,0,0,1,186683
21,16,0,3,0,0,0,1,186684
6,15,1,3,0,0,0,3,186685
20,15,0,3,0,0,0,3,186686
16,50,1,1,2004,0,0,3,186687
13,15,1,3,0,0,0,1,186688
25,26,1,1,2007,0,0,3,186689
25,17,0,2,0,2,0,1,186690
25,36,1,4,0,0,1,3,186691
13,18,1,1,2012,0,0,2,186692
20,23,0,1,2007,0,0,3,186693
13,37,0,1,2004,0,0,2,186694
4,20,1,2,0,1,0,3,186695
12,19,1,1,2010,0,0,1,186696
22,32,0,1,2004,0,0,2,186697
14,23,1,1,2009,0,0,3,186698
9,16,0,3,0,0,0,1,186699
25,22,0,2,0,1,0,2,186700
25,17,0,2,0,2,0,1,186701
20,23,0,1,2007,0,0,3,186702
25,27,1,1,2004,0,0,1,186703
19,20,0,1,2011,0,0,2,186704
6,17,1,3,0,0,0,3,186705
4,19,0,1,2011,0,0,1,186706
21,33,0,4,0,0,0,2,186707
19,23,0,1,2007,0,0,2,186708
12,31,0,1,2010,0,0,1,186709
19,37,1,3,0,0,1,2,186710
17,16,1,3,0,0,0,3,186711
13,18,0,1,2012,0,0,3,186712
2,19,0,4,0,0,1,3,186713
10,16,1,3,0,0,0,3,186714
25,33,1,1,2004,0,0,1,186715
5,19,0,1,2012,0,1,2,186716
13,41,0,2,0,1,1,4,186717
21,16,0,3,0,0,0,1,186718
19,18,0,1,2012,0,0,3,186719
14,32,1,1,2004,0,0,2,186720
16,25,1,1,2006,0,0,1,186721
21,18,1,4,0,0,0,1,186722
25,39,0,1,2004,0,1,3,186723
14,20,0,2,0,1,0,3,186724
20,19,0,1,2010,0,0,3,186725
17,18,0,4,0,0,0,3,186726
25,17,1,2,0,1,0,3,186727
10,16,1,3,0,0,0,1,186728
16,19,0,2,0,1,1,3,186729
19,24,0,1,2007,0,0,1,186730
17,27,0,1,2004,0,1,3,186731
5,20,0,1,2012,0,0,0,186732
18,21,0,2,0,1,1,3,186733
25,20,1,2,0,1,0,3,186734
25,21,1,1,2009,0,0,1,186735
25,18,1,2,0,2,0,1,186736
25,16,1,3,0,0,0,1,186737
13,17,0,2,0,1,0,3,186738
16,28,1,1,2010,0,0,1,186739
25,17,0,3,0,0,0,1,186740
10,17,1,2,0,1,0,3,186741
21,17,0,2,0,1,0,1,186742
25,20,0,1,2011,0,0,1,186743
13,25,0,1,2006,0,0,3,186744
16,21,1,1,2009,0,0,1,186745
19,33,0,1,2005,0,0,3,186746
9,46,0,4,0,0,1,2,186747
8,22,1,1,2009,0,0,3,186748
17,24,0,1,2008,0,0,3,186749
5,21,1,1,2010,0,0,3,186750
9,24,0,1,2009,0,1,3,186751
5,30,0,1,2004,0,0,3,186752
16,19,0,1,2011,0,0,1,186753
6,33,0,1,2004,0,1,3,186754
17,17,1,3,0,0,0,1,186755
25,25,1,1,2006,0,0,1,186756
6,21,1,1,2010,0,0,3,186757
13,20,0,1,2012,0,0,1,186758
25,23,1,1,2008,0,0,3,186759
10,23,0,1,2008,0,0,3,186760
14,19,0,2,0,1,0,1,186761
27,16,1,3,0,0,0,4,186762
4,18,1,1,2010,0,0,3,186763
13,18,0,1,2012,0,0,2,186764
25,23,0,1,2008,0,0,3,186765
5,37,0,1,2004,0,0,3,186766
4,25,1,1,2007,0,0,3,186767
20,22,1,1,2008,0,0,2,186768
4,17,1,2,0,1,0,3,186769
10,25,1,1,2008,0,0,2,186770
25,16,0,3,0,0,0,4,186771
12,22,1,1,2008,0,0,3,186772
17,21,0,1,2009,0,0,3,186773
25,31,0,1,2004,0,0,2,186774
13,50,1,1,2004,0,1,1,186775
16,15,0,3,0,0,0,1,186776
2,19,0,4,0,0,0,3,186777
5,20,0,1,2010,0,0,1,186778
25,20,0,1,2011,0,0,3,186779
25,16,1,2,0,1,0,1,186780
10,20,0,1,2009,0,0,3,186781
6,15,1,3,0,0,0,3,186782
9,23,1,1,2007,0,0,1,186783
14,27,1,1,2005,0,0,3,186784
25,22,1,1,2008,0,0,1,186785
21,16,0,3,0,0,0,1,186786
19,18,0,2,0,1,0,1,186787
24,19,0,2,0,1,0,1,186788
25,19,0,4,0,0,0,2,186789
19,22,1,2,0,1,0,2,186790
2,17,0,3,0,0,0,3,186791
25,17,1,3,0,0,0,1,186792
17,23,0,3,0,0,0,3,186793
13,18,1,2,0,1,0,1,186794
19,21,1,4,0,0,0,2,186795
25,16,1,3,0,0,0,1,186796
5,28,1,1,2004,0,0,3,186797
13,25,0,1,2006,0,0,4,186798
25,17,0,3,0,0,0,1,186799
14,24,1,1,2009,0,0,3,186800
4,40,0,1,2007,0,0,3,186801
25,38,0,2,0,2,1,1,186802
15,22,0,1,2011,0,0,2,186803
13,38,1,4,0,0,1,2,186804
15,17,0,2,0,1,0,3,186805
4,20,0,1,2011,0,0,3,186806
21,20,0,3,0,0,0,2,186807
11,45,0,1,2004,0,1,3,186808
19,24,0,1,2007,0,0,3,186809
25,28,1,4,0,0,0,1,186810
14,24,0,1,2008,0,0,3,186811
20,21,0,1,2011,0,1,1,186812
11,27,0,1,2007,0,0,3,186813
5,16,0,3,0,0,0,3,186814
16,19,1,2,0,1,0,1,186815
7,24,0,4,0,0,0,3,186816
13,21,0,1,2009,0,0,2,186817
15,16,1,3,0,0,0,1,186818
13,21,1,2,0,1,0,2,186819
6,19,0,1,2011,0,0,3,186820
13,27,1,1,2005,0,0,2,186821
26,18,1,3,0,0,0,3,186822
21,17,0,2,0,1,0,3,186823
25,18,0,4,0,0,0,1,186824
14,17,0,3,0,0,0,3,186825
19,18,0,3,0,0,0,1,186826
24,18,1,3,0,0,0,1,186827
22,36,1,1,2011,0,2,3,186828
10,34,1,1,2004,0,0,2,186829
5,20,0,1,2010,0,0,3,186830
25,22,1,1,2008,0,0,3,186831
26,18,0,3,0,0,0,3,186832
19,20,1,1,2010,0,0,1,186833
13,23,1,1,2010,0,0,1,186834
25,17,0,2,0,1,0,3,186835
18,21,0,3,0,0,0,1,186836
14,21,0,1,2010,0,0,3,186837
10,24,0,1,2007,0,0,4,186838
19,43,0,1,2004,0,1,3,186839
25,17,0,2,0,1,0,2,186840
4,21,0,1,2009,0,0,3,186841
18,24,1,1,2012,0,0,1,186842
13,22,1,1,2010,0,0,2,186843
11,20,0,1,2011,0,0,3,186844
15,34,0,1,2004,0,1,3,186845
19,23,1,1,2009,0,0,3,186846
25,33,0,1,2004,0,0,3,186847
5,17,0,2,0,1,0,2,186848
25,23,0,1,2008,0,0,3,186849
6,25,1,4,0,0,0,1,186850
13,18,0,2,0,1,0,3,186851
25,16,1,3,0,0,0,1,186852
25,17,0,2,0,1,0,1,186853
25,26,0,1,2004,0,0,1,186854
14,23,0,3,0,0,1,3,186855
13,24,1,1,2007,0,0,2,186856
16,20,0,2,0,1,0,1,186857
15,16,0,3,0,0,0,3,186858
25,23,1,1,2007,0,0,1,186859
9,17,1,2,0,1,0,3,186860
15,18,0,3,0,0,0,3,186861
10,21,0,1,2010,0,0,3,186862
5,35,0,3,0,0,0,1,186863
25,17,0,3,0,0,0,1,186864
25,16,0,3,0,0,0,3,186865
11,28,1,1,2005,0,1,1,186866
25,22,1,1,2008,0,0,3,186867
24,22,0,1,2008,0,0,1,186868
10,19,1,1,2012,0,0,1,186869
24,16,0,3,0,0,0,1,186870
22,17,0,2,0,1,0,3,186871
25,20,1,4,0,0,0,1,186872
10,27,1,1,2007,0,0,3,186873
25,21,0,1,2010,0,0,1,186874
13,15,0,3,0,0,0,1,186875
10,29,0,1,2009,0,0,3,186876
6,30,1,1,2004,0,1,3,186877
13,18,0,2,0,1,0,1,186878
25,18,0,2,0,1,0,3,186879
27,20,0,1,2010,0,0,4,186880
16,18,0,2,0,1,0,1,186881
19,23,0,1,2007,0,0,1,186882
10,20,1,1,2012,0,0,3,186883
5,18,0,2,0,1,0,3,186884
16,18,0,2,0,1,0,3,186885
16,27,1,1,2004,0,1,1,186886
16,18,0,2,0,1,0,1,186887
25,29,0,2,0,1,0,3,186888
5,16,0,2,0,1,0,3,186889
11,24,1,1,2006,0,0,3,186890
25,25,0,1,2006,0,0,1,186891
18,18,0,4,0,0,0,1,186892
5,21,0,1,2010,0,0,3,186893
6,28,1,1,2005,0,0,3,186894
18,17,1,3,0,0,0,3,186895
15,26,0,1,2005,0,1,1,186896
17,15,0,3,0,0,0,1,186897
6,35,1,3,0,0,0,1,186898
10,16,1,2,0,1,0,3,186899
10,24,0,1,2007,0,0,1,186900
10,20,1,1,2011,0,0,1,186901
25,18,0,2,0,2,0,3,186902
18,26,0,1,2004,0,0,3,186903
14,15,1,3,0,0,0,3,186904
8,20,0,1,2010,0,0,2,186905
24,18,0,2,0,1,0,1,186906
20,28,1,1,2004,0,0,3,186907
6,21,0,1,2009,0,0,3,186908
24,17,1,2,0,1,0,1,186909
24,22,1,1,2008,0,0,1,186910
19,17,0,3,0,0,0,3,186911
10,17,0,2,0,1,0,1,186912
2,52,0,1,2004,0,0,3,186913
25,17,0,3,0,0,0,1,186914
19,49,0,4,0,0,1,3,186915
17,17,0,2,0,1,0,3,186916
21,18,1,1,2011,0,0,2,186917
10,18,0,2,0,1,0,2,186918
21,23,1,1,2011,0,1,1,186919
6,16,0,3,0,0,0,1,186920
12,41,1,1,2004,0,1,1,186921
9,19,1,1,2010,0,0,1,186922
14,27,1,4,0,0,0,1,186923
25,21,0,1,2011,0,0,1,186924
13,16,1,3,0,0,0,2,186925
25,16,1,3,0,0,0,1,186926
6,22,1,4,0,0,0,3,186927
17,19,1,2,0,1,0,1,186928
19,17,0,2,0,1,0,1,186929
5,26,0,1,2004,0,1,5,186930
24,49,1,4,0,0,1,1,186931
25,16,1,3,0,0,0,1,186932
16,23,0,1,2007,0,0,1,186933
19,43,1,1,2004,0,0,1,186934
12,46,1,1,2004,0,1,2,186935
26,16,0,3,0,0,0,1,186936
17,15,0,3,0,0,0,3,186937
6,20,1,1,2010,0,0,3,186938
25,18,1,2,0,2,0,1,186939
21,16,1,3,0,0,0,1,186940
24,20,1,1,2010,0,0,1,186941
25,20,0,1,2012,0,0,1,186942
14,19,1,1,2011,0,0,3,186943
19,56,1,1,2004,0,1,1,186944
25,20,1,1,2010,0,0,1,186945
5,16,0,3,0,0,0,3,186946
13,20,0,1,2010,0,0,3,186947
2,20,1,1,2011,0,0,3,186948
11,20,0,2,0,1,0,3,186949
4,23,0,1,2010,0,0,3,186950
25,22,1,2,0,1,0,1,186951
7,46,0,1,2011,0,1,1,186952
4,33,0,1,2004,0,0,3,186953
4,20,1,1,2012,0,0,3,186954
15,47,1,1,2004,0,1,1,186955
6,15,0,3,0,0,0,3,186956
23,36,1,1,2004,0,2,1,186957
13,15,0,3,0,0,0,3,186958
16,22,1,1,2012,0,0,1,186959
8,24,1,1,2007,0,0,2,186960
19,23,0,1,2007,0,0,1,186961
19,15,0,3,0,0,0,0,186962
20,17,1,3,0,0,0,2,186963
17,15,0,3,0,0,0,1,186964
17,22,0,1,2008,0,0,3,186965
13,17,1,3,0,0,0,1,186966
6,17,0,2,0,1,0,3,186967
19,18,1,3,0,0,0,1,186968
11,16,0,2,0,1,0,3,186969
19,16,1,3,0,0,0,2,186970
19,41,1,1,2004,0,1,3,186971
19,21,0,1,2008,0,0,1,186972
16,18,1,2,0,1,0,1,186973
25,18,0,2,0,1,0,3,186974
20,15,0,3,0,0,0,2,186975
19,28,0,2,0,1,0,3,186976
13,21,1,1,2009,0,0,2,186977
25,35,1,4,0,0,1,1,186978
6,22,1,1,2009,0,0,3,186979
5,34,0,1,2004,0,0,3,186980
13,28,0,1,2004,0,1,1,186981
21,23,0,2,0,1,1,2,186982
5,29,1,1,2004,0,1,2,186983
9,19,1,1,2012,0,0,1,186984
26,21,0,2,0,1,0,3,186985
14,16,0,3,0,0,0,3,186986
15,16,1,3,0,0,0,3,186987
25,19,0,1,2012,0,0,1,186988
13,22,0,1,2008,0,0,1,186989
13,15,1,3,0,0,0,3,186990
17,26,0,1,2005,0,1,3,186991
19,30,1,1,2005,0,2,3,186992
25,20,0,1,2010,0,0,3,186993
19,28,1,1,2004,0,1,3,186994
25,22,0,1,2008,0,0,2,186995
13,21,1,1,2009,0,0,1,186996
17,17,0,2,0,1,0,3,186997
13,50,0,4,0,0,0,1,186998
19,15,1,3,0,0,0,3,186999
22,33,0,4,0,0,0,3,187000
17,38,0,1,2004,0,0,3,187001
21,15,0,3,0,0,0,4,187002
2,15,1,3,0,0,0,2,187003
25,17,1,2,0,1,0,1,187004
19,51,0,1,2004,0,0,1,187005
5,20,0,1,2011,0,0,2,187006
5,31,0,3,0,0,1,3,187007
19,62,1,1,2004,0,1,1,187008
9,16,1,3,0,0,0,1,187009
16,16,0,3,0,0,0,1,187010
25,19,0,1,2012,0,0,1,187011
10,34,0,1,2006,0,1,3,187012
13,45,0,1,2004,0,1,1,187013
13,27,0,1,2004,0,1,3,187014
19,16,0,3,0,0,0,1,187015
19,25,0,2,0,1,0,1,187016
21,16,0,3,0,0,0,1,187017
10,21,0,1,2009,0,0,3,187018
26,20,1,1,2012,0,0,3,187019
13,17,1,2,0,1,0,3,187020
11,37,1,1,2004,0,1,2,187021
21,24,0,4,0,0,0,1,187022
11,18,0,1,2012,0,0,2,187023
8,22,1,1,2009,0,0,1,187024
25,17,0,2,0,2,0,1,187025
6,18,1,1,2012,0,0,1,187026
12,15,1,3,0,0,0,3,187027
25,18,0,1,2012,0,0,1,187028
22,28,1,1,2009,0,0,3,187029
22,54,1,1,2004,0,1,1,187030
18,15,1,3,0,0,0,1,187031
17,36,0,1,2004,0,0,1,187032
25,42,1,1,2004,0,0,1,187033
13,20,1,1,2012,0,0,1,187034
5,25,1,1,2006,0,0,3,187035
19,21,0,1,2012,0,0,1,187036
18,19,1,1,2012,0,0,1,187037
17,28,0,1,2004,0,0,2,187038
25,31,0,1,2004,0,0,1,187039
25,16,1,3,0,0,0,1,187040
25,24,0,1,2007,0,0,1,187041
25,18,1,2,0,1,0,1,187042
6,17,0,3,0,0,0,3,187043
19,28,0,1,2004,0,0,1,187044
6,15,0,3,0,0,0,1,187045
10,24,1,1,2012,0,0,3,187046
6,36,0,2,0,1,1,3,187047
5,20,1,1,2009,0,0,3,187048
14,18,0,1,2012,0,0,1,187049
19,17,0,3,0,0,0,3,187050
16,17,0,2,0,1,0,1,187051
22,19,1,1,2011,0,0,1,187052
4,27,0,1,2012,0,1,3,187053
13,18,0,2,0,1,0,3,187054
25,17,0,2,0,1,0,2,187055
12,32,0,1,2004,0,0,3,187056
19,37,0,1,2004,0,1,2,187057
19,20,0,1,2011,0,0,1,187058
25,18,1,2,0,1,0,1,187059
13,18,1,3,0,0,0,3,187060
21,34,0,1,2004,0,0,2,187061
11,17,0,2,0,2,0,1,187062
5,18,0,3,0,0,0,3,187063
10,21,0,1,0,0,0,1,187064
13,25,1,1,2007,0,0,3,187065
5,54,0,1,2004,0,2,1,187066
19,33,1,1,2004,0,1,3,187067
6,18,1,1,2012,0,0,3,187068
13,34,0,2,0,1,1,3,187069
21,17,1,2,0,1,0,1,187070
10,25,0,1,2006,0,0,1,187071
25,18,1,2,0,1,0,1,187072
20,45,0,1,2004,0,1,1,187073
13,24,0,1,2007,0,0,2,187074
5,30,0,1,2004,0,0,2,187075
13,17,0,2,0,1,0,3,187076
14,18,1,1,2012,0,0,3,187077
13,17,0,2,0,1,0,3,187078
25,17,0,3,0,0,0,3,187079
25,16,0,3,0,0,0,3,187080
25,16,0,3,0,0,0,3,187081
19,43,1,1,2004,0,1,2,187082
19,17,0,2,0,2,0,3,187083
19,51,1,1,2004,0,1,3,187084
21,30,0,4,0,0,0,2,187085
14,19,0,1,2012,0,0,3,187086
13,20,1,1,2011,0,0,3,187087
2,20,1,1,2009,0,0,1,187088
7,18,1,3,0,0,0,1,187089
17,34,1,1,2004,0,1,2,187090
5,27,1,1,2005,0,0,2,187091
21,23,1,1,2007,0,0,3,187092
21,31,1,4,0,0,2,1,187093
21,15,1,3,0,0,0,1,187094
21,41,0,2,0,1,0,3,187095
12,27,0,1,2004,0,0,2,187096
4,36,0,1,2011,0,1,3,187097
6,52,1,1,2004,0,2,3,187098
24,18,1,1,2012,0,0,1,187099
24,41,1,2,0,1,0,1,187100
5,19,1,2,0,1,0,3,187101
25,15,0,3,0,0,0,4,187102
15,23,0,1,2009,0,0,3,187103
5,47,0,1,2004,0,1,2,187104
25,18,1,2,0,1,0,3,187105
25,36,0,3,0,0,1,1,187106
14,38,1,1,2004,0,0,3,187107
16,19,1,1,2012,0,0,3,187108
13,19,0,1,2012,0,0,3,187109
25,17,0,3,0,0,0,3,187110
21,29,0,4,0,0,0,1,187111
25,37,0,3,0,0,0,1,187112
10,25,1,1,2009,0,0,2,187113
13,46,0,2,0,1,1,3,187114
21,18,0,1,2012,0,0,1,187115
8,17,0,1,2012,0,0,3,187116
14,23,0,1,2007,0,0,3,187117
21,21,1,1,2009,0,0,3,187118
13,30,1,1,2011,0,2,1,187119
9,20,0,1,2010,0,0,3,187120
21,18,1,1,2012,0,0,2,187121
5,19,0,2,0,1,0,4,187122
22,19,1,3,0,0,0,1,187123
25,19,1,1,2012,0,0,1,187124
25,18,0,1,2012,0,0,1,187125
5,22,0,1,2010,0,0,3,187126
17,51,0,1,2004,0,1,1,187127
26,16,0,3,0,0,0,3,187128
13,30,0,1,2004,0,1,1,187129
25,16,1,3,0,0,0,1,187130
16,18,0,1,2012,0,0,1,187131
17,31,1,1,2004,0,1,3,187132
6,28,0,1,2004,0,0,1,187133
14,17,0,1,2012,0,0,3,187134
5,20,1,1,2012,0,0,3,187135
21,20,1,1,2010,0,0,1,187136
17,16,1,2,0,1,0,5,187137
17,18,1,3,0,0,0,2,187138
25,19,0,1,2011,0,0,1,187139
13,19,1,1,2011,0,0,1,187140
8,19,0,2,0,1,0,2,187141
25,21,0,1,2010,0,0,1,187142
21,59,0,1,2004,0,0,1,187143
15,27,0,1,2004,0,0,3,187144
5,30,1,1,2005,0,0,3,187145
25,17,1,3,0,0,0,1,187146
20,26,1,1,2004,0,1,3,187147
7,16,1,3,0,0,0,3,187148
12,22,1,4,0,0,0,3,187149
2,22,0,1,2011,0,1,2,187150
7,19,1,1,2012,0,0,3,187151
15,18,0,1,2011,0,0,3,187152
2,28,0,1,2012,0,0,3,187153
21,21,0,4,0,0,0,1,187154
21,34,0,1,2004,0,1,1,187155
25,16,0,3,0,0,0,3,187156
27,21,1,1,2008,0,0,2,187157
16,20,0,1,2010,0,0,1,187158
18,41,1,1,2004,0,1,3,187159
27,24,1,3,0,0,1,3,187160
17,23,0,1,2010,0,0,3,187161
5,17,1,3,0,0,0,1,187162
12,44,0,1,2004,0,2,1,187163
4,46,1,1,2004,0,2,3,187164
23,37,0,1,2004,0,0,5,187165
17,25,0,1,2007,0,1,4,187166
25,18,0,1,2012,0,0,3,187167
27,22,0,1,2009,0,0,2,187168
14,33,0,1,2004,0,1,3,187169
14,24,1,4,0,0,0,3,187170
20,33,0,4,0,0,1,2,187171
21,54,0,4,0,0,2,1,187172
13,19,0,4,0,0,0,3,187173
5,24,0,1,2008,0,0,2,187174
17,23,1,1,2008,0,0,0,187175
19,19,0,1,2012,0,0,3,187176
5,39,1,1,2007,0,0,3,187177
25,16,0,3,0,0,0,2,187178
16,21,0,1,2010,0,0,3,187179
13,21,0,1,2010,0,0,3,187180
25,43,0,1,2007,0,0,1,187181
8,37,0,1,2012,0,0,2,187182
25,22,0,1,2009,0,1,1,187183
25,20,1,1,2011,0,0,1,187184
25,29,0,4,0,0,1,3,187185
5,28,0,1,2007,0,0,2,187186
25,19,0,1,2011,0,0,3,187187
14,18,0,3,0,0,0,3,187188
21,22,1,1,2009,0,0,1,187189
16,29,1,4,0,0,1,1,187190
6,21,0,1,2009,0,0,3,187191
19,18,0,2,0,1,0,1,187192
25,21,0,1,2010,0,0,1,187193
12,18,0,3,0,0,0,1,187194
13,22,1,1,2009,0,0,1,187195
8,27,0,1,2004,0,0,3,187196
17,30,1,1,2010,0,1,5,187197
13,20,1,1,2010,0,0,1,187198
2,27,1,1,2004,0,0,2,187199
17,30,0,1,2004,0,0,1,187200
16,18,0,1,2012,0,0,1,187201
16,14,0,4,0,0,0,3,187202
13,31,1,1,2004,0,0,3,187203
17,40,1,1,2004,0,1,3,187204
5,22,1,1,2010,0,0,2,187205
13,18,0,4,0,0,1,2,187206
15,37,0,1,2004,0,1,1,187207
17,27,1,1,2004,0,0,3,187208
25,17,0,2,0,1,0,3,187209
6,20,0,1,2009,0,0,1,187210
25,16,1,3,0,0,0,3,187211
9,19,1,1,2012,0,0,3,187212
5,26,0,4,0,0,0,3,187213
17,26,0,4,0,0,0,3,187214
13,27,0,1,2006,0,0,3,187215
17,44,0,1,2004,0,1,2,187216
16,16,0,3,0,0,0,1,187217
13,20,1,1,2010,0,0,3,187218
25,26,0,1,2004,0,1,1,187219
17,28,1,1,2004,0,1,3,187220
17,18,0,2,0,2,0,3,187221
13,17,1,3,0,0,0,3,187222
17,16,1,3,0,0,0,3,187223
5,29,0,1,2004,0,0,3,187224
13,39,1,4,0,0,1,1,187225
19,17,1,3,0,0,0,1,187226
20,16,0,2,0,1,0,0,187227
13,19,1,1,2012,0,0,2,187228
9,17,0,3,0,0,0,3,187229
24,40,1,1,2012,0,1,1,187230
19,26,1,4,0,0,0,1,187231
19,21,1,1,2012,0,0,3,187232
5,25,0,1,2006,0,0,1,187233
9,20,0,1,2010,0,0,1,187234
13,23,0,1,2007,0,1,2,187235
21,22,1,1,2008,0,1,1,187236
9,19,1,2,0,1,0,3,187237
10,35,0,1,2004,0,0,4,187238
25,17,1,2,0,2,0,2,187239
17,21,1,1,2009,0,0,4,187240
14,43,0,1,2007,0,2,3,187241
16,20,1,1,2010,0,0,2,187242
6,18,0,1,2012,0,0,3,187243
22,28,1,1,2004,0,0,2,187244
5,16,1,4,0,0,0,3,187245
6,47,1,1,2004,0,2,3,187246
23,17,0,3,0,0,0,1,187247
9,17,0,1,2012,0,0,1,187248
25,21,1,1,2010,0,0,1,187249
17,18,1,3,0,0,0,1,187250
16,18,1,3,0,0,0,1,187251
6,27,1,1,2004,0,0,1,187252
25,33,1,4,0,0,1,1,187253
9,16,1,3,0,0,0,3,187254
21,21,0,1,2009,0,0,1,187255
20,33,0,1,2004,0,0,1,187256
9,33,1,1,2004,0,0,3,187257
21,25,1,4,0,0,0,1,187258
10,18,1,3,0,0,0,3,187259
14,16,0,3,0,0,0,3,187260
6,18,0,1,2012,0,0,1,187261
13,19,1,1,2012,0,0,2,187262
25,53,0,1,2011,0,1,3,187263
6,25,0,1,2005,0,1,3,187264
4,35,1,1,2004,0,1,3,187265
19,16,1,3,0,0,0,1,187266
19,21,0,4,0,0,0,1,187267
19,25,1,1,2008,0,0,3,187268
10,20,1,1,2011,0,0,3,187269
25,23,1,1,2008,0,0,1,187270
13,16,1,3,0,0,0,3,187271
15,39,0,1,2007,0,1,3,187272
20,20,0,1,2012,0,0,3,187273
20,18,1,1,2012,0,0,1,187274
25,31,0,1,2004,0,0,1,187275
17,24,0,1,2006,0,0,3,187276
10,36,0,1,2004,0,0,3,187277
21,26,0,3,0,0,0,2,187278
10,17,0,2,0,1,0,3,187279
18,26,1,3,0,0,0,3,187280
7,21,0,1,2012,0,0,3,187281
13,19,0,1,2011,0,0,3,187282
19,18,0,2,0,1,0,1,187283
15,25,1,4,0,0,1,1,187284
14,39,1,1,2004,0,1,3,187285
24,16,0,3,0,0,0,1,187286
13,51,1,1,2004,0,1,2,187287
19,44,0,1,2004,0,0,1,187288
20,32,0,1,2004,0,0,3,187289
9,18,0,1,2012,0,0,1,187290
13,23,1,1,2008,0,1,3,187291
25,19,1,1,2011,0,0,1,187292
2,17,0,3,0,0,0,4,187293
16,33,1,2,0,1,0,3,187294
6,16,0,3,0,0,0,1,187295
20,19,0,1,2012,0,0,3,187296
25,17,0,2,0,1,0,1,187297
16,19,0,1,2011,0,0,3,187298
25,18,0,2,0,1,0,3,187299
25,19,1,1,2012,0,0,2,187300
25,18,1,1,2012,0,0,1,187301
8,25,1,1,2008,0,0,3,187302
20,41,0,1,2004,0,1,1,187303
21,30,1,1,2008,0,1,1,187304
21,21,0,1,2010,0,0,1,187305
15,24,1,1,2009,0,0,3,187306
25,19,0,2,0,1,0,1,187307
6,34,1,2,0,2,1,3,187308
25,36,1,1,2004,0,1,3,187309
19,21,0,2,0,1,0,3,187310
11,16,1,2,0,1,0,1,187311
14,44,0,1,2008,0,0,3,187312
14,31,0,3,0,0,0,1,187313
5,17,0,2,0,1,0,3,187314
7,17,1,2,0,1,0,1,187315
20,30,0,1,2004,0,0,1,187316
25,16,1,3,0,0,0,1,187317
9,25,0,1,2007,0,1,3,187318
18,18,1,1,2012,0,0,2,187319
25,27,1,1,2004,0,0,1,187320
16,21,0,1,2009,0,0,1,187321
25,16,0,2,0,1,0,3,187322
21,20,1,1,2010,0,0,1,187323
7,21,0,1,2012,0,0,3,187324
13,16,0,3,0,0,0,3,187325
20,19,1,1,2011,0,0,2,187326
2,17,0,3,0,0,0,3,187327
25,18,1,3,0,0,0,1,187328
13,21,0,1,2011,0,0,2,187329
11,36,1,1,2012,0,1,3,187330
5,19,0,2,0,1,0,3,187331
17,19,0,3,0,0,0,3,187332
14,20,1,1,2012,0,0,3,187333
5,36,0,1,0,0,0,3,187334
13,19,0,1,2011,0,0,1,187335
25,21,1,1,2009,0,0,3,187336
5,25,0,1,2005,0,1,2,187337
6,30,0,1,2004,0,0,1,187338
19,29,0,1,2004,0,1,1,187339
13,17,0,2,0,1,0,1,187340
19,18,0,3,0,0,0,2,187341
25,32,0,1,2009,0,1,2,187342
13,53,0,1,2004,0,0,3,187343
25,18,0,1,2012,0,0,1,187344
18,18,1,1,2012,0,0,2,187345
13,36,0,1,2004,0,1,3,187346
9,15,0,3,0,0,0,3,187347
6,29,1,1,2004,0,0,3,187348
17,17,1,3,0,0,0,3,187349
13,20,0,1,2010,0,0,4,187350
10,17,0,2,0,2,0,2,187351
19,19,1,1,2011,0,0,1,187352
7,48,1,1,2004,0,1,3,187353
25,38,0,1,2008,0,1,1,187354
25,16,1,3,0,0,0,3,187355
14,28,1,1,2005,0,1,3,187356
14,21,0,1,2010,0,0,3,187357
11,40,0,1,2004,0,1,2,187358
7,23,0,1,2009,0,1,3,187359
25,34,1,1,2006,0,1,2,187360
17,18,0,1,2012,0,0,1,187361
24,16,1,3,0,0,0,3,187362
4,24,1,1,2007,0,0,1,187363
5,15,1,3,0,0,0,1,187364
14,23,0,1,2008,0,0,1,187365
15,22,0,1,2009,0,0,1,187366
24,28,0,2,0,1,0,3,187367
18,17,0,2,0,2,0,4,187368
25,19,1,1,2011,0,0,1,187369
19,45,1,2,0,1,0,1,187370
15,55,1,1,2004,0,0,3,187371
26,39,1,1,2004,0,0,0,187372
4,22,1,1,2010,0,0,2,187373
25,17,1,3,0,0,0,1,187374
